Dates,Hours,CENTRO,NORESTE,NORESTE2,NOROESTE,NOROESTE2,NORTE,NORTE2,SUR,SURESTE,SURESTE2,SURESTE3,SUROESTE,SUROESTE2
2016-04-10,23,,,51,18,,,,,17,,,38,19
2016-04-11,0,,,48,26,,,,,19,,,34,30
2016-04-11,1,,,,17,,,,,24,,,48,25
2016-04-11,2,,,39,25,,,,,20,,,45,25
2016-04-11,3,,,44,23,,,,,11,,,21,21
2016-04-11,4,,,41,21,,,,,16,,,31,19
2016-04-11,5,,,30,28,,,,,16,,,45,24
2016-04-11,6,,,32,25,,,,,,,,28,37
2016-04-11,7,,,42,23,,,,,15,,,18,26
2016-04-11,8,,,,25,,,,,22,,,6,23
2016-04-11,9,,,,27,,,,,34,,,22,10
2016-04-11,10,,,,25,,,,,7,,,45,6
2016-04-11,11,,,10,41,,,,,21,,,57,39
2016-04-11,12,,,11,23,,,,,41,,,58,42
2016-04-11,13,,,,16,,,,,47,,,43,31
2016-04-11,14,,,,9,,,,,23,,,30,16
2016-04-11,15,,,17,13,,,,,17,,,27,17
2016-04-11,16,,,12,14,,,,,26,,,21,13
2016-04-11,17,,,33,23,,,,,26,,,21,19
2016-04-11,18,,,38,29,,,,,25,,,31,30
2016-04-11,19,,,,18,,,,,25,,,28,27
2016-04-11,20,,,31,19,,,,,16,,,23,11
2016-04-11,21,,,38,20,,,,,14,,,13,17
2016-04-11,22,,,39,28,,,,,11,,,17,21
2016-04-11,23,,,33,29,,,,,18,,,6,18
2016-04-12,0,,,106,26,,,,,38,,,,18
2016-04-12,1,,,93,39,,,,,29,,,19,42
2016-04-12,2,,,49,48,,,,,27,,,,
2016-04-12,3,,,67,32,,,,,32,,,44,55
2016-04-12,4,,,83,26,,,,,40,,,30,31
2016-04-12,5,,,64,47,,,,,40,,,17,14
2016-04-12,6,,,97,51,,,,,25,,,25,38
2016-04-12,7,,,30,30,,,,,25,,,32,31
2016-04-12,8,,,,23,,,,,51,,,29,13
2016-04-12,9,,,,13,,,,,11,,,35,34
2016-04-12,10,,,,8,,,,,42,,,52,6
2016-04-12,11,,,25,23,,,,,17,,,41,24
2016-04-12,12,,,,14,,,,,32,,,38,44
2016-04-12,13,,,,29,,,,,27,,,40,12
2016-04-12,14,,,21,33,,,,,14,,,55,40
2016-04-12,15,,,33,37,,,,,23,,,44,18
2016-04-12,16,,,37,34,,,,,25,,,30,28
2016-04-12,17,,,47,49,,,,,40,,,6,41
2016-04-12,18,,,61,34,,,,,29,,,16,32
2016-04-12,19,,,48,36,,,,,30,,,31,34
2016-04-12,20,,,63,26,,,,,28,,,23,34
2016-04-12,21,,,56,37,,,,,40,,,32,27
2016-04-12,22,,,80,36,,,,,,,,42,35
2016-04-12,23,,,66,29,,,,,22,,,40,19
2016-04-13,0,,,,42,,,,,26,,,,31
2016-04-13,1,,,,34,,,,,18,,,10,
2016-04-13,2,,,56,45,,,,,30,,,24,37
2016-04-13,3,,,70,36,,,,,23,,,29,48
2016-04-13,4,,,61,24,,,,,37,,,30,42
2016-04-13,5,,,26,24,,,,,23,,,33,34
2016-04-13,6,,,,12,,,,,30,,,34,22
2016-04-13,7,,,,,,,,,28,,,19,
2016-04-13,8,,,,,,,,,6,,,,
2016-04-13,9,,,,,,,,,5,,,19,
2016-04-13,10,,,,,,,,,,,,27,
2016-04-13,11,,,,6,,,,,,,,20,7
2016-04-13,12,,,16,6,,,,,,,,12,
2016-04-13,13,,,,5,,,,,13,,,,
2016-04-13,14,,,5,11,,,,,6,,,19,9
2016-04-13,15,,,11,13,,,,,12,,,31,13
2016-04-13,16,,,7,6,,,,,7,,,,9
2016-04-13,17,,,27,10,,,,,8,,,9,13
2016-04-13,18,,,26,19,,,,,20,,,22,25
2016-04-13,19,,,21,21,,,,,9,,,22,19
2016-04-13,20,,,28,20,,,,,16,,,25,28
2016-04-13,21,,,25,18,,,,,11,,,,11
2016-04-13,22,,,24,15,,,,,12,,,,15
2016-04-13,23,,,28,12,,,,,11,,,,10
2016-04-14,0,,,21,13,,,,,14,,,,12
2016-04-14,1,,,6,9,,,,,5,,,20,10
2016-04-14,2,,,7,13,,,,,8,,,30,9
2016-04-14,3,,,9,17,,,,,11,,,15,12
2016-04-14,4,,,18,10,,,,,9,,,,
2016-04-14,5,,,26,25,,,,,14,,,,9
2016-04-14,6,,,28,15,,,,,13,,,7,17
2016-04-14,7,,,17,18,,,,,13,,,20,
2016-04-14,8,,,5,21,,,,,10,,,8,10
2016-04-14,9,,,12,30,,,,,13,,,8,6
2016-04-14,10,,,,12,,,,,9,,,,
2016-04-14,11,,,17,34,,,,,14,,,14,14
2016-04-14,12,,,36,31,,,,,27,,,34,9
2016-04-14,13,,,33,7,,,,,5,,,25,13
2016-04-14,14,,,45,15,,,,,19,,,26,8
2016-04-14,15,,,26,22,,,,,9,,,30,10
2016-04-14,16,,,33,22,,,,,9,,,22,10
2016-04-14,17,,,30,13,,,,,,,,10,
2016-04-14,18,,,25,17,,,,,29,,,18,16
2016-04-14,19,,,28,12,,,,,10,,,,15
2016-04-14,20,,,18,17,,,,,12,,,13,12
2016-04-14,21,,,21,14,,,,,10,,,,6
2016-04-14,22,,,23,13,,,,,,,,,10
2016-04-14,23,,,31,13,,,,,7,,,,6
2016-04-15,0,,,18,12,,,,,7,,,,7
2016-04-15,1,,,32,10,,,,,8,,,,13
2016-04-15,2,,,32,16,,,,,8,,,,13
2016-04-15,3,,,,16,,,,,5,,,,12
2016-04-15,4,,,12,6,,,,,15,,,8,6
2016-04-15,5,,,37,21,,,,,,,,6,27
2016-04-15,6,,,79,19,,,,,17,,,,28
2016-04-15,7,,,66,21,,,,,12,,,10,28
2016-04-15,8,,,39,6,,,,,6,,,19,9
2016-04-15,9,,,45,9,,,,,,,,25,15
2016-04-15,10,,,,11,,,,,6,,,42,14
2016-04-15,11,,,,19,,,,,,,,,16
2016-04-15,12,,,34,9,,,,,7,,,23,7
2016-04-15,13,,,27,11,,,,,8,,,27,26
2016-04-15,14,,,30,25,,,,,10,,,19,23
2016-04-15,15,,,25,15,,,,,20,,,15,15
2016-04-15,16,,,27,17,,,,,7,,,36,6
2016-04-15,17,,,,14,,,,,8,,,28,11
2016-04-15,18,,,27,8,,,,,6,,,12,5
2016-04-15,19,,,36,20,,,,,18,,,12,15
2016-04-15,20,,,35,12,,,,,11,,,18,8
2016-04-15,21,,,41,14,,,,,5,,,9,10
2016-04-15,22,,,40,20,,,,,12,,,28,13
2016-04-15,23,,,41,19,,,,,7,,,7,13
2016-04-16,0,,,48,15,,,,,,,,,9
2016-04-16,1,,,59,18,,,,,15,,,,12
2016-04-16,2,,,50,20,,,,,25,,,,25
2016-04-16,3,,,49,19,,,,,12,,,,15
2016-04-16,4,,,37,9,,,,,13,,,,11
2016-04-16,5,,,52,26,,,,,13,,,,24
2016-04-16,6,,,58,16,,,,,23,,,20,6
2016-04-16,7,,,,7,,,,,16,,,6,
2016-04-16,8,,,,,,,,,21,,,,
2016-04-16,9,,,,9,,,,,,,,29,11
2016-04-16,10,,,,24,,,,,10,,,55,24
2016-04-16,11,,,8,21,,,,,23,,,71,38
2016-04-16,12,,,34,17,,,,,21,,,70,26
2016-04-16,13,,,32,22,,,,,27,,,37,14
2016-04-16,14,,,41,23,,,,,31,,,33,16
2016-04-16,15,,,32,35,,,,,35,,,22,8
2016-04-16,16,,,34,28,,,,,23,,,22,12
2016-04-16,17,,,35,27,,,,,11,,,21,19
2016-04-16,18,,,38,30,,,,,26,,,18,21
2016-04-16,19,,,,24,,,,,25,,,29,32
2016-04-16,20,,,65,35,,,,,30,,,53,29
2016-04-16,21,,,87,49,,,,,20,,,,52
2016-04-16,22,,,62,36,,,,,30,,,24,46
2016-04-16,23,,,56,26,,,,,14,,,35,38
2016-04-17,0,,,63,19,,,,,27,,,6,29
2016-04-17,1,,,89,28,,,,,,,,38,21
2016-04-17,2,,,,24,,,,,14,,,,14
2016-04-17,3,,,,23,,,,,23,,,,11
2016-04-17,4,,,16,28,,,,,20,,,,34
2016-04-17,5,,,23,33,,,,,12,,,28,32
2016-04-17,6,,,99,31,,,,,25,,,29,8
2016-04-17,7,,,,32,,,,,32,,,11,10
2016-04-17,8,,,,12,,,,,,,,25,
2016-04-17,9,,,,13,,,,,,,,37,36
2016-04-17,10,,,,27,,,,,19,,,37,30
2016-04-17,11,,,,31,,,,,13,,,6,14
2016-04-17,12,,,6,17,,,,,19,,,17,12
2016-04-17,13,,,14,10,,,,,30,,,,24
2016-04-17,14,,,,17,,,,,29,,,,20
2016-04-17,15,,,32,17,,,,,30,,,,22
2016-04-17,16,,,44,15,,,,,14,,,26,24
2016-04-17,17,,,46,35,,,,,34,,,11,38
2016-04-17,18,,,38,64,,,,,24,,,,36
2016-04-17,19,,,48,37,,,,,20,,,,29
2016-04-17,20,,,145,69,,,,,37,,,,35
2016-04-17,21,,,,57,,,,,45,,,63,66
2016-04-17,22,,,,28,,,,,29,,,45,35
2016-04-17,23,,,101,29,,,,,28,,,39,16
2016-04-18,0,,,59,37,,,,,29,,,20,19
2016-04-18,1,,,,28,,,,,17,,,22,31
2016-04-18,2,,,,12,,,,,37,,,38,24
2016-04-18,3,,,,25,,,,,11,,,,23
2016-04-18,4,,,,35,,,,,20,,,37,30
2016-04-18,5,,,16,28,,,,,25,,,32,26
2016-04-18,6,,,10,26,,,,,21,,,12,33
2016-04-18,7,,,,34,,,,,10,,,17,8
2016-04-18,8,,,,8,,,,,28,,,37,37
2016-04-18,9,,,,30,,,,,12,,,41,25
2016-04-18,10,,,28,21,,,,,26,,,67,39
2016-04-18,11,,,25,25,,,,,40,,,57,34
2016-04-18,12,,,28,31,,,,,13,,,31,32
2016-04-18,13,,,8,33,,,,,50,,,22,35
2016-04-18,14,,,26,31,,,,,36,,,38,27
2016-04-18,15,,,55,28,,,,,22,,,37,19
2016-04-18,16,,,79,46,,,,,55,,,13,44
2016-04-18,17,,,61,45,,,,,58,,,7,55
2016-04-18,18,,,,26,,,,,16,,,44,26
2016-04-18,19,,,78,37,,,,,13,,,57,35
2016-04-18,20,,,90,26,,,,,27,,,46,19
2016-04-18,21,,,13,38,,,,,33,,,29,27
2016-04-18,22,,,22,9,,,,,16,,,13,38
2016-04-18,23,,,21,,,,,,6,,,12,6
2016-04-19,0,,,7,9,,,,,,,,15,22
2016-04-19,1,,,10,12,,,,,12,,,10,26
2016-04-19,2,,,7,15,,,,,16,,,27,21
2016-04-19,3,,,22,19,,,,,11,,,23,9
2016-04-19,4,,,22,6,,,,,10,,,5,5
2016-04-19,5,,,39,9,,,,,8,,,,10
2016-04-19,6,,,18,11,,,,,12,,,18,
2016-04-19,7,,,20,20,,,,,,,,,
2016-04-19,8,,,,,,,,,5,,,,
2016-04-19,9,,,,,,,,,6,,,,
2016-04-19,10,,,,14,,,,,,,,6,
2016-04-19,11,,,,6,,,,,,,,10,10
2016-04-19,12,,,7,12,,,,,9,,,,10
2016-04-19,13,,,9,,,,,,17,,,,5
2016-04-19,14,,,28,19,,,,,15,,,16,14
2016-04-19,15,,,11,,,,,,15,,,18,
2016-04-19,16,,,33,18,,,,,22,,,34,9
2016-04-19,17,,,23,20,,,,,13,,,11,6
2016-04-19,18,,,27,14,,,,,,,,5,
2016-04-19,19,,,12,9,,,,,7,,,,24
2016-04-19,20,,,16,8,,,,,22,,,7,13
2016-04-19,21,,,17,,,,,,9,,,24,
2016-04-19,22,,,17,12,,,,,14,,,,
2016-04-19,23,,,21,14,,,,,,,,,7
2016-04-20,0,,,35,18,,,,,14,,,17,8
2016-04-20,1,,,6,16,,,,,,,,,16
2016-04-20,2,,,5,8,,,,,8,,,5,17
2016-04-20,3,,,20,,,,,,5,,,5,7
2016-04-20,4,,,25,18,,,,,,,,8,10
2016-04-20,5,,,13,18,,,,,5,,,,39
2016-04-20,6,,,10,32,,,,,15,,,9,13
2016-04-20,7,,,16,14,,,,,17,,,24,25
2016-04-20,8,,,,,,,,,15,,,25,
2016-04-20,9,,,10,20,,,,,6,,,42,
2016-04-20,10,,,11,21,,,,,,,,29,8
2016-04-20,11,,,,14,,,,,27,,,28,17
2016-04-20,12,,,10,19,,,,,18,,,56,17
2016-04-20,13,,,11,16,,,,,35,,,29,
2016-04-20,14,,,12,20,,,,,17,,,,20
2016-04-20,15,,,32,23,,,,,10,,,,12
2016-04-20,16,,,34,18,,,,,,,,16,28
2016-04-20,17,,,25,28,,,,,30,,,12,31
2016-04-20,18,,,17,6,,,,,16,,,27,23
2016-04-20,19,,,20,18,,,,,10,,,24,21
2016-04-20,20,,,27,8,,,,,6,,,48,20
2016-04-20,21,,,25,22,,,,,5,,,52,9
2016-04-20,22,,,15,26,,,,,7,,,,26
2016-04-20,23,,,17,20,,,,,48,,,15,14
2016-04-21,0,,,89,26,,,,,,,,9,15
2016-04-21,1,,,36,22,,,,,24,,,12,21
2016-04-21,2,,,49,12,,,,,20,,,,17
2016-04-21,3,,,33,28,,,,,9,,,,24
2016-04-21,4,,,,25,,,,,23,,,16,13
2016-04-21,5,,,10,24,,,,,14,,,,5
2016-04-21,6,,,42,27,,,,,,,,7,
2016-04-21,7,,,,20,,,,,40,,,8,13
2016-04-21,8,,,,,,,,,,,,40,
2016-04-21,9,,,5,45,,,,,25,,,65,48
2016-04-21,10,,,,15,,,,,36,,,74,56
2016-04-21,11,,,,19,,,,,10,,,56,39
2016-04-21,12,,,7,11,,,,,27,,,33,28
2016-04-21,13,,,8,8,,,,,13,,,12,6
2016-04-21,14,,,8,,,,,,17,,,22,5
2016-04-21,15,,,,8,,,,,20,,,,
2016-04-21,16,,,11,10,,,,,15,,,,18
2016-04-21,17,,,30,12,,,,,10,,,5,24
2016-04-21,18,,,21,23,,,,,12,,,,6
2016-04-21,19,,,,15,,,,,11,,,,29
2016-04-21,20,,,19,,,,,,15,,,19,9
2016-04-21,21,,,16,10,,,,,,,,,9
2016-04-21,22,,,28,28,,,,,10,,,16,17
2016-04-21,23,,,58,19,,,,,12,,,14,16
2016-04-22,0,,,37,18,,,,,14,,,,
2016-04-22,1,,,19,23,,,,,9,,,,
2016-04-22,2,,,14,10,,,,,,,,30,
2016-04-22,3,,,,11,,,,,,,,,10
2016-04-22,4,,,37,13,,,,,13,,,22,5
2016-04-22,5,,,54,15,,,,,,,,9,
2016-04-22,6,,,39,,,,,,,,,5,5
2016-04-22,7,,,,16,,,,,7,,,9,19
2016-04-22,8,,,,18,,,,,,,,24,22
2016-04-22,9,,,,16,,,,,15,,,35,
2016-04-22,10,,,22,15,,,,,,,,38,6
2016-04-22,11,,,,15,,,,,21,,,24,
2016-04-22,12,,,11,23,,,,,22,,,8,8
2016-04-22,13,,,17,29,,,,,22,,,23,8
2016-04-22,14,,,17,21,,,,,13,,,35,5
2016-04-22,15,,,20,21,,,,,22,,,20,
2016-04-22,16,,,36,23,,,,,,,,,14
2016-04-22,17,,,103,53,,,,,16,,,,24
2016-04-22,18,,,38,,,,,,28,,,41,24
2016-04-22,19,,,14,,,,,,,,,40,28
2016-04-22,20,,,30,9,,,,,16,,,,5
2016-04-22,21,,,25,20,,,,,10,,,13,9
2016-04-22,22,,,14,19,,,,,5,,,11,21
2016-04-22,23,,,,12,,,,,25,,,12,22
2016-04-23,0,,,,,,,,,,,,,
2016-04-23,1,,,12,6,,,,,,,,,
2016-04-23,2,,,15,5,,,,,8,,,,5
2016-04-23,3,,,7,14,,,,,6,,,,
2016-04-23,4,,,24,14,,,,,,,,15,22
2016-04-23,5,,,17,16,,,,,13,,,24,21
2016-04-23,6,,,18,20,,,,,14,,,23,24
2016-04-23,7,,,21,26,,,,,20,,,,20
2016-04-23,8,,,33,19,,,,,25,,,19,7
2016-04-23,9,,,7,13,,,,,9,,,14,
2016-04-23,10,,,18,35,,,,,16,,,25,7
2016-04-23,11,,,8,18,,,,,8,,,23,26
2016-04-23,12,,,34,8,,,,,18,,,24,13
2016-04-23,13,,,28,23,,,,,9,,,29,22
2016-04-23,14,,,45,19,,,,,,,,20,18
2016-04-23,15,,,,,,,,,5,,,,5
2016-04-23,16,,,44,27,,,,,12,,,10,20
2016-04-23,17,,,35,39,,,,,,,,28,20
2016-04-23,18,,,61,11,,,,,21,,,6,14
2016-04-23,19,,,47,15,,,,,,,,,14
2016-04-23,20,,,41,10,,,,,18,,,12,8
2016-04-23,21,,,37,30,,,,,17,,,5,16
2016-04-23,22,,,,26,,,,,22,,,,26
2016-04-23,23,,,33,29,,,,,20,,,19,23
2016-04-24,0,,,6,35,,,,,8,,,15,23
2016-04-24,1,,,,28,,,,,14,,,,41
2016-04-24,2,,,5,12,,,,,,,,43,43
2016-04-24,3,,,13,16,,,,,9,,,38,20
2016-04-24,4,,,25,23,,,,,12,,,29,26
2016-04-24,5,,,28,26,,,,,10,,,33,28
2016-04-24,6,,,15,27,,,,,5,,,49,8
2016-04-24,7,,,,22,,,,,15,,,26,6
2016-04-24,8,,,,5,,,,,27,,,,
2016-04-24,9,,,,9,,,,,34,,,,
2016-04-24,10,,,,40,,,,,,,,12,22
2016-04-24,11,,,12,44,,,,,32,,,13,32
2016-04-24,12,,,36,28,,,,,25,,,28,45
2016-04-24,13,,,17,25,,,,,10,,,31,24
2016-04-24,14,,,15,11,,,,,6,,,13,20
2016-04-24,15,,,13,12,,,,,15,,,30,11
2016-04-24,16,,,19,22,,,,,13,,,44,13
2016-04-24,17,,,35,18,,,,,17,,,20,6
2016-04-24,18,,,,29,,,,,20,,,6,9
2016-04-24,19,,,52,16,,,,,14,,,20,10
2016-04-24,20,,,,31,,,,,6,,,19,21
2016-04-24,21,,,21,13,,,,,13,,,,16
2016-04-24,22,,,11,8,,,,,13,,,18,6
2016-04-24,23,,,8,14,,,,,9,,,22,16
2016-04-25,0,,,74,9,,,,,18,,,28,9
2016-04-25,1,,,87,13,,,,,8,,,,9
2016-04-25,2,,,,25,,,,,24,,,25,13
2016-04-25,3,,,62,19,,,,,18,,,22,12
2016-04-25,4,,,89,24,,,,,10,,,26,10
2016-04-25,5,,,31,16,,,,,,,,,11
2016-04-25,6,,,80,24,,,,,32,,,10,
2016-04-25,7,,,,,,,,,24,,,62,
2016-04-25,8,,,,10,,,,,8,,,30,
2016-04-25,9,,,,15,,,,,7,,,31,
2016-04-25,10,,,,10,,,,,18,,,16,21
2016-04-25,11,,,,23,,,,,25,,,15,22
2016-04-25,12,,,7,14,,,,,34,,,45,24
2016-04-25,13,,,22,10,,,,,33,,,5,14
2016-04-25,14,,,21,41,,,,,14,,,33,17
2016-04-25,15,,,18,23,,,,,17,,,24,12
2016-04-25,16,,,13,32,,,,,14,,,10,22
2016-04-25,17,,,32,23,,,,,27,,,,14
2016-04-25,18,,,39,21,,,,,17,,,19,18
2016-04-25,19,,,35,16,,,,,6,,,,20
2016-04-25,20,,,52,36,,,,,21,,,39,27
2016-04-25,21,,,57,45,,,,,23,,,14,
2016-04-25,22,,,55,31,,,,,18,,,,22
2016-04-25,23,,,52,10,,,,,24,,,38,29
2016-04-26,0,,,80,36,,,,,29,,,29,9
2016-04-26,1,,,99,35,,,,,32,,,19,55
2016-04-26,2,,,80,35,,,,,,,,19,
2016-04-26,3,,,,39,,,,,,,,29,
2016-04-26,4,,,92,39,,,,,,,,36,35
2016-04-26,5,,,95,50,,,,,,,,40,18
2016-04-26,6,,,,47,,,,,28,,,62,29
2016-04-26,7,,,,52,,,,,41,,,74,15
2016-04-26,8,,,,26,,,,,43,,,,9
2016-04-26,9,,,,28,,,,,30,,,,6
2016-04-26,10,,,,50,,,,,43,,,,20
2016-04-26,11,,,,57,,,,,28,,,14,27
2016-04-26,12,,,19,41,,,,,46,,,44,39
2016-04-26,13,,,33,33,,,,,36,,,57,49
2016-04-26,14,,,22,30,,,,,,,,53,41
2016-04-26,15,,,18,21,,,,,20,,,48,37
2016-04-26,16,,,65,21,,,,,19,,,44,21
2016-04-26,17,,,50,37,,,,,30,,,35,20
2016-04-26,18,,,46,43,,,,,33,,,36,42
2016-04-26,19,,,,31,,,,,36,,,34,33
2016-04-26,20,,,44,28,,,,,34,,,34,19
2016-04-26,21,,,52,33,,,,,12,,,21,21
2016-04-26,22,,,118,40,,,,,30,,,28,26
2016-04-26,23,,,,41,,,,,31,,,19,35
2016-04-27,0,,,,38,,,,,56,,,5,27
2016-04-27,1,,,,67,,,,,28,,,,34
2016-04-27,2,,,,60,,,,,,,,71,24
2016-04-27,3,,,151,55,,,,,,,,78,20
2016-04-27,4,,,166,18,,,,,,,,27,15
2016-04-27,5,,,,17,,,,,6,,,15,18
2016-04-27,6,,,45,9,,,,,26,,,37,10
2016-04-27,7,,,5,15,,,,,22,,,14,
2016-04-27,8,,,,16,,,,,23,,,32,8
2016-04-27,9,,,8,32,,,,,9,,,25,27
2016-04-27,10,,,39,27,,,,,19,,,5,20
2016-04-27,11,,,39,26,,,,,25,,,,29
2016-04-27,12,,,,38,,,,,25,,,,27
2016-04-27,13,,,40,17,,,,,,,,34,23
2016-04-27,14,,,29,29,,,,,18,,,20,23
2016-04-27,15,,,27,34,,,,,31,,,17,28
2016-04-27,16,,,35,27,,,,,15,,,8,27
2016-04-27,17,,,45,32,,,,,31,,,22,26
2016-04-27,18,,,45,31,,,,,27,,,24,31
2016-04-27,19,,,29,22,,,,,19,,,14,22
2016-04-27,20,,,36,23,,,,,18,,,34,18
2016-04-27,21,,,26,20,,,,,11,,,22,15
2016-04-27,22,,,34,24,,,,,6,,,32,17
2016-04-27,23,,,30,22,,,,,21,,,45,18
2016-04-28,0,,,47,27,,,,,16,,,44,18
2016-04-28,1,,,41,35,,,,,23,,,6,16
2016-04-28,2,,,45,53,,,,,22,,,33,23
2016-04-28,3,,,51,28,,,,,40,,,34,25
2016-04-28,4,,,53,31,,,,,31,,,,23
2016-04-28,5,,,79,42,,,,,28,,,6,18
2016-04-28,6,,,86,47,,,,,38,,,20,21
2016-04-28,7,,,,38,,,,,24,,,29,45
2016-04-28,8,,,,36,,,,,28,,,23,25
2016-04-28,9,,,,45,,,,,30,,,39,43
2016-04-28,10,,,20,53,,,,,35,,,69,52
2016-04-28,11,,,14,55,,,,,55,,,62,40
2016-04-28,12,,,24,65,,,,,83,,,72,52
2016-04-28,13,,,51,57,,,,,51,,,58,52
2016-04-28,14,,,40,51,,,,,37,,,67,32
2016-04-28,15,,,49,48,,,,,44,,,41,22
2016-04-28,16,,,48,45,,,,,24,,,36,37
2016-04-28,17,,,67,44,,,,,42,,,39,37
2016-04-28,18,,,65,52,,,,,46,,,39,45
2016-04-28,19,,,69,42,,,,,48,,,20,35
2016-04-28,20,,,84,46,,,,,37,,,24,47
2016-04-28,21,,,,56,,,,,33,,,34,43
2016-04-28,22,,,102,44,,,,,33,,,46,48
2016-04-28,23,,,121,62,,,,,31,,,42,57
2016-04-29,0,,,,,,,,,,,,34,
2016-04-29,1,,,111,,,,,,36,,,41,
2016-04-29,2,,,,,,,,,36,,,,
2016-04-29,3,,,,54,,,,,32,,,32,
2016-04-29,4,,,,48,,,,,,,,35,54
2016-04-29,5,,,62,72,,,,,42,,,69,74
2016-04-29,6,,,9,64,,,,,45,,,35,66
2016-04-29,7,,,31,52,,,,,50,,,47,16
2016-04-29,8,,,,42,,,,,78,,,23,
2016-04-29,9,,,7,23,,,,,74,,,,56
2016-04-29,10,,,,44,,,,,57,,,52,88
2016-04-29,11,,,12,54,,,,,58,,,81,49
2016-04-29,12,,,,38,,,,,61,,,79,22
2016-04-29,13,,,43,63,,,,,55,,,90,51
2016-04-29,14,,,7,32,,,,,59,,,64,9
2016-04-29,15,,,45,60,,,,,35,,,69,16
2016-04-29,16,,,94,69,,,,,78,,,56,50
2016-04-29,17,,,98,64,,,,,62,,,52,31
2016-04-29,18,,,85,67,,,,,56,,,39,76
2016-04-29,19,,,,65,,,,,42,,,46,32
2016-04-29,20,,,,57,,,,,76,,,26,45
2016-04-29,21,,,,67,,,,,50,,,,50
2016-04-29,22,,,,64,,,,,42,,,33,30
2016-04-29,23,,,122,81,,,,,74,,,101,48
2016-04-30,0,,,,64,,,,,43,,,90,30
2016-04-30,1,,,,61,,,,,37,,,74,19
2016-04-30,2,,,,61,,,,,32,,,69,19
2016-04-30,3,,,100,52,,,,,21,,,48,27
2016-04-30,4,,,,46,,,,,16,,,24,24
2016-04-30,5,,,53,68,,,,,22,,,,11
2016-04-30,6,,,69,17,,,,,31,,,13,
2016-04-30,7,,,,,,,,,7,,,12,
2016-04-30,8,,,54,8,,,,,,,,24,10
2016-04-30,9,,,94,12,,,,,,,,45,11
2016-04-30,10,,,18,17,,,,,22,,,27,10
2016-04-30,11,,,20,17,,,,,25,,,8,14
2016-04-30,12,,,26,11,,,,,35,,,,18
2016-04-30,13,,,15,27,,,,,33,,,16,17
2016-04-30,14,,,18,13,,,,,11,,,19,18
2016-04-30,15,,,13,10,,,,,17,,,14,18
2016-04-30,16,,,11,14,,,,,14,,,18,15
2016-04-30,17,,,9,22,,,,,12,,,24,15
2016-04-30,18,,,,22,,,,,13,,,33,18
2016-04-30,19,,,23,13,,,,,19,,,46,14
2016-04-30,20,,,21,14,,,,,8,,,42,14
2016-04-30,21,,,26,17,,,,,15,,,10,13
2016-04-30,22,,,34,26,,,,,19,,,8,17
2016-04-30,23,,,41,20,,,,,8,,,9,10
2016-05-01,0,,,37,18,,,,,,,,,8
2016-05-01,1,,,27,23,,,,,11,,,5,11
2016-05-01,2,,,68,24,,,,,,,,22,15
2016-05-01,3,,,167,23,,,,,22,,,,27
2016-05-01,4,,,51,36,,,,,21,,,37,23
2016-05-01,5,,,225,34,,,,,22,,,33,23
2016-05-01,6,,,,37,,,,,20,,,42,28
2016-05-01,7,,,,14,,,,,19,,,6,
2016-05-01,8,,,6,22,,,,,11,,,34,21
2016-05-01,9,,,64,41,,,,,47,,,25,64
2016-05-01,10,,,,53,,,,,24,,,47,46
2016-05-01,11,,,,39,,,,,24,,,41,43
2016-05-01,12,,,,42,,,,,34,,,24,31
2016-05-01,13,,,,27,,,,,30,,,19,16
2016-05-01,14,,,14,28,,,,,29,,,45,20
2016-05-01,15,,,24,30,,,,,31,,,45,20
2016-05-01,16,,,11,36,,,,,27,,,26,22
2016-05-01,17,,,44,42,,,,,33,,,29,32
2016-05-01,18,,,44,41,,,,,30,,,19,41
2016-05-01,19,,,46,39,,,,,31,,,,35
2016-05-01,20,,,47,25,,,,,31,,,26,32
2016-05-01,21,,,,33,,,,,32,,,38,26
2016-05-01,22,,,61,35,,,,,35,,,,27
2016-05-01,23,,,95,40,,,,,30,,,51,46
2016-05-02,0,,,98,38,,,,,36,,,47,46
2016-05-02,1,,,,48,,,,,,,,35,102
2016-05-02,2,,,,67,,,,,,,,14,115
2016-05-02,3,,,17,5,,,,,45,,,20,22
2016-05-02,4,,,,12,,,,,6,,,7,
2016-05-02,5,,,7,10,,,,,,,,,8
2016-05-02,6,,,,12,,,,,,,,13,7
2016-05-02,7,,,,10,,,,,,,,17,
2016-05-02,8,,,,16,,,,,7,,,23,
2016-05-02,9,,,5,9,,,,,14,,,12,7
2016-05-02,10,,,7,,,,,,,,,10,
2016-05-02,11,,,,,,,,,,,,8,13
2016-05-02,12,,,,11,,,,,,,,9,14
2016-05-02,13,,,,10,,,,,,,,8,
2016-05-02,14,,,,,,,,,,,,6,10
2016-05-02,15,,,,,,,,,,,,,12
2016-05-02,16,,,17,5,,,,,12,,,,13
2016-05-02,17,,,12,,,,,,5,,,13,
2016-05-02,18,,,8,8,,,,,13,,,14,
2016-05-02,19,,,10,,,,,,5,,,22,7
2016-05-02,20,,,12,,,,,,9,,,,
2016-05-02,21,,,7,8,,,,,13,,,,9
2016-05-02,22,,,15,9,,,,,11,,,13,
2016-05-02,23,,,9,10,,,,,6,,,,5
2016-05-03,0,,,9,7,,,,,9,,,5,6
